id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"135310675","153583081","28000.0","11625.0","36","6.83","1.88","0.83","862.39","A","A3","Regional manager","6 years","RENT","75000.0","Not Verified","06-22-2018 04:56:08","07-22-2018 06:00:00","06-22-2018 06:00:00","06-15-2018 15:27:35","06-22-2018 04:59:01","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135310675"," ","Credit card refinancing","Credit card refinancing","201xx","VA","","0","6","38556","0.0","17.8","32.37","0","0.0","03-14-2008 17:00:00","730","734","1"," "," ","6"," ","11","0","17","0","70798","9677.0","16.4","46900","27","96754","16"," ","f","","0","0","0","0","0","null","17","3","6","158260","70798","4165","10","5","6","100","0","0","0","10","123","6","85","11","59100","6","11","300","6.83","INDIVIDUAL","CASH"," "," "," ","1","5","2","3","6","60241.0","59.3","1","3","2405.0","37.5","1","0","1","0","700"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135782384","154019206","20000.0","2150.0","36","13.06","7.40","1.15","674.46","C","C1","Mhta","7 years","MORTGAGE","40700.0","Not Verified","06-23-2018 13:23:16","07-24-2018 10:00:00","06-24-2018 10:00:00","06-23-2018 13:17:32","06-24-2018 06:03:09","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135782384"," ","Debt consolidation","Debt consolidation","103xx","NY","","0","9","5","100.0","99.9","34.36","0","0.0","07-22-2005 17:00:00","660","664","0","31","93","7"," ","26","0","17","1","39901","17215.0","61.3","8500","24","31411","20"," ","f","","1","0","0","0","0","null","17","6","3","59511","39901","2347","2","1","1","87","0","0","0","4","84","7","155","3","28100","8","15","0","12.80","JOINT","CASH","174950.0","12.0","Not Verified","1","2","1","2","8","22686.0","72.2","5","7","8495.0","67.0","4","0","6","0","2000","33630","655","659","12-22-2009 16:00:00","1","0","35","42.5","1","35","0","0"," "
"135685488","153941906","24000.0","5875.0","36","16.46","7.40","1.15","849.23","C","C5","Registered Nurse","2 years","RENT","60000.0","Not Verified","06-21-2018 12:20:17","07-21-2018 14:00:00","06-21-2018 14:00:00","06-21-2018 11:58:49","06-21-2018 12:24:55","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135685488"," ","Credit card refinancing","Credit card refinancing","331xx","FL","","0","7","12859","57.1","65.8","25.35","1","0.0","07-20-2007 17:00:00","660","664","0","15"," ","8","15","8","0","29","0","97743","24743.0","56.4","37600","44","74940","22","15","f","","0","0","0","0","0","null","29","2","3","118840","97743","3759","12","5","10","97","0","0","0","22","100","6","131","8","43900","6","15","0","16.20","INDIVIDUAL","CASH"," "," "," ","1","14","1","4","3","73000.0","97.4","1","3","10514.0","82.2","0","0","3","0","800"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135713942","153958540","30000.0","11525.0","36","7.46","1.88","0.83","932.64","A","A4","Sales Estimater","10+ years","MORTGAGE","97421.0","Source Verified","06-22-2018 05:47:50","07-22-2018 10:00:00","06-22-2018 10:00:00","06-22-2018 05:31:26","06-22-2018 05:56:24","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135713942"," ","Debt consolidation","Debt consolidation","300xx","GA","","0","6","15131","50.0","56.9","8.57","0","0.0","05-21-2006 17:00:00","685","689","0"," ","105","20"," ","8","1","12","1","20765","20765.0","43.2","35100","15","0","13"," ","f","","1","0","0","0","0","null","12","1","8","174600","119874","9990","7","5","6","100","0","0","0","1","57","8","145","8","48100","8","11","0","7.46","INDIVIDUAL","CASH"," "," "," ","0","0","0","0","57","0.0"," ","1","6","8339.0","43.2","0","0","0","1048.09","1048"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135595466","153849565","40000.0","21450.0","36","6.19","1.88","0.83","1220.33","A","A2","President","10+ years","MORTGAGE","250000.0","Not Verified","06-20-2018 08:18:02","07-20-2018 14:00:00","06-20-2018 14:00:00","06-20-2018 07:47:38","06-20-2018 13:18:37","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135595466"," ","Debt consolidation","Debt consolidation","265xx","WV","","0","2","75273","25.0","41.3","12.45","0","0.0","07-19-1982 17:00:00","735","739","0"," "," ","5"," ","14","3","14","0","97944","72070.0","33.2","146900","29","30047","18"," ","f","","0","0","0","0","0","null","14","1","5","1216427","1001073","71505","10","6","8","100","0","0","0","8","144","7","431","14","173900","7","12","0","6.19","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","1","1","1","5","25874.0","86.1","0","1","28310.0","43.0","2","0","1","5193.75","5200"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135654454","153889755","25250.0","5350.0","36","15.49","7.40","1.15","881.38","C","C4","Optical Tech/Service clerk","10+ years","RENT","55000.0","Not Verified","06-21-2018 15:35:59","07-22-2018 14:00:00","06-22-2018 14:00:00","06-20-2018 20:18:30","06-22-2018 12:39:09","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135654454"," ","Debt consolidation","Debt consolidation","921xx","CA","","0","3","1236","0.0","4.9","1.02","0","0.0","04-20-2000 17:00:00","660","664","2","44"," ","0","44","16","0","3","0","853","64.0","4.9","1300","12","0","5","44","f","","0","3","0","0","0","44","3","0","16","2089","853","284","5","1","2","66","0","0","0","6","144","1","218","16","1300","1","2","0","15.23","INDIVIDUAL","CASH"," "," "," ","0","0","0","0","56","0.0"," ","0","3","64.0","40.8","3","0","6","0","400"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135725247","153971843","40000.0","19825.0","36","5.31","1.88","0.83","1204.42","A","A1","Director","8 years","MORTGAGE","250000.0","Not Verified","06-22-2018 07:36:16","07-22-2018 10:00:00","06-22-2018 10:00:00","06-22-2018 07:25:19","06-22-2018 08:59:07","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135725247"," ","Credit card refinancing","Credit card refinancing","606xx","IL","","0","6","79244","10.0","48.6","14.43","0","0.0","08-21-1981 17:00:00","720","724","3","53"," ","2"," ","2","2","18","0","125557","82256.0","48.6","161500","40","81792","23"," ","f","","0","0","0","0","0","null","18","5","2","472674","341432","18968","15","8","10","95","0","0","0","13","159","8","282","2","161500","8","10","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","4","5","0","0","71","40524.0","49.5","3","4","21694.0","47.7","1","1","5","1637.5","1600"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134944055","153027211","36000.0","15450.0","36","5.31","1.88","0.83","1083.98","A","A1","Retail Director","5 years","RENT","210000.0","Not Verified","06-22-2018 06:13:26","07-22-2018 10:00:00","06-22-2018 10:00:00","06-11-2018 07:04:02","06-22-2018 06:50:15","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134944055"," ","Debt consolidation","Debt consolidation","115xx","NY","","0","2","44277","0.0","28.2","5.75","0","0.0","01-10-2004 16:00:00","770","774","1"," "," ","2"," ","49","0","7","0","48392","17999.0","27.0","61700","24","61547","5"," ","f","","0","0","0","0","0","null","7","0","15","128247","48392","6913","4","3","3","100","0","0","0","19","173","4","159","49","66700","4","4","0","5.31","INDIVIDUAL","CASH"," "," "," ","0","3","0","2","15","30393.0","49.4","0","0","8628.0","37.7","0","0","1","0","1875"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135099288","153265075","40000.0","19225.0","36","12.13","3.95","0.97","1331.06","B","B5","CEO","3 years","MORTGAGE","300000.0","Not Verified","06-23-2018 22:57:59","07-24-2018 06:00:00","06-24-2018 06:00:00","06-13-2018 17:46:07","06-23-2018 23:00:57","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135099288"," ","Debt consolidation","Debt consolidation","301xx","GA","","0","4","8786","30.0","66.3","5.0","1","0.0","10-13-2007 17:00:00","680","684","0","17"," ","7","17","7","1","16","0","38602","20273.0","54.2","26100","27","40965","20","17","f","","0","0","0","0","0","null","16","2","7","216120","166171","10386","14","5","10","100","0","0","0","6","128","7","122","7","37400","7","12","0","12.07","INDIVIDUAL","CASH"," "," "," ","0","3","0","1","19","18329.0","44.7","2","3","10250.0","49.3","2","0","6","970","850"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135611241","153864428","35000.0","13875.0","36","5.31","1.88","0.83","1053.86","A","A1","Manager","10+ years","RENT","93000.0","Source Verified","06-20-2018 11:08:09","07-20-2018 18:00:00","06-20-2018 18:00:00","06-20-2018 10:53:27","06-20-2018 14:34:34","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135611241"," ","Debt consolidation","Debt consolidation","930xx","CA","","0","3","48872","11.1","24.0","5.24","0","0.0","03-19-2006 16:00:00","745","749","0"," "," ","23"," ","6","0","14","0","16706","16706.0","20.7","64300","15","0","15"," ","f","","0","0","0","0","0","null","14","1","6","80600","16706","1193","9","7","9","100","0","0","0","0"," ","8","147","6","80600","8","14","0","5.31","INDIVIDUAL","CASH"," "," "," ","1","0","0","0"," ","0.0"," ","1","3","6204.0","20.7","0","0","0","0","3050"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135747190","153982850","40000.0","18750.0","60","7.46","2.27","0.59","800.76","A","A4","911 Dispatch Supervisor","10+ years","MORTGAGE","71000.0","Verified","06-22-2018 11:51:53","07-22-2018 18:00:00","06-22-2018 18:00:00","06-22-2018 11:46:28","06-22-2018 13:37:44","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135747190"," ","Debt consolidation","Debt consolidation","776xx","TX","","0","7","25644","0.0","38.5","38.74","0","0.0","04-21-1992 17:00:00","725","729","0","50"," ","8","50","25","8","19","0","52259","25501.0","35.7","41700","51","56226","34","50","f","","0","10","0","0","0","50","19","1","6","296031","215590","11347","22","5","5","80","0","0","0","9","120","12","314","6","71400","12","14","0","7.48","JOINT","CASH","143000.0","21.66","Verified","1","4","0","2","19","26758.0","47.6","1","3","14173.0","40.9","0","0","1","1236.95","1270","61154","680","684","04-21-1992 17:00:00","0","8","10","39.5","3","22","0","0","50"
"135595623","153849738","40000.0","17375.0","36","6.19","1.88","0.83","1220.33","A","A2","Analyst","10+ years","OWN","110000.0","Not Verified","06-20-2018 08:34:09","07-20-2018 14:00:00","06-20-2018 14:00:00","06-20-2018 08:25:15","06-20-2018 13:30:25","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135595623"," ","Debt consolidation","Debt consolidation","220xx","VA","","0","0","38951","33.3","38.2","10.93","0","0.0","05-19-1987 17:00:00","735","739","0","65"," "," ","65","52","4","9","0","36494","24049.0","36.7","63000","16","28793","11"," ","f","","0","1","0","0","0","65","9","0","44","174293","104384","11598","9","5","6","93","0","0","0","1","44","5","373","45","65500","5","7","0","6.19","INDIVIDUAL","CASH"," "," "," ","0","1","0","0","44","12445.0","43.2","0","0","8259.0","38.7","0","1","0","651.75"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"135752014","153988731","27000.0","4275.0","36","16.46","7.40","1.15","955.39","C","C5","Client Associate","< 1 year","RENT","70056.0","Not Verified","06-22-2018 16:30:07","07-22-2018 18:00:00","06-22-2018 18:00:00","06-22-2018 16:24:59","06-22-2018 16:33:37","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135752014"," ","Debt consolidation","Debt consolidation","952xx","CA","","0","7","43350","45.5","25.0","17.28","1","0.0","08-21-2004 17:00:00","680","684","1","19"," ","5","24","3","0","21","0","25755","23941.0","33.2","57800","33","5704","25"," ","f","","0","2","0","0","0","19","21","4","3","77904","25755","1226","12","10","11","90","1","0","0","8","166","18","133","3","72200","18","20","0","16.20","INDIVIDUAL","CASH"," "," "," ","2","1","0","0","40","1814.0","31.8","4","7","3825.0","33.1","1","0","3","0","700"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135606961","153870119","40000.0","15425.0","36","6.83","1.88","0.83","1231.98","A","A3","Superintendent","10+ years","RENT","160000.0","Not Verified","06-20-2018 10:28:43","07-20-2018 18:00:00","06-20-2018 18:00:00","06-20-2018 10:18:31","06-20-2018 15:24:02","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135606961"," ","Major purchase","Major purchase","770xx","TX","","0","1","89491","0.0","0.3","0.19","0","0.0","08-19-1995 17:00:00","765","769","0","57"," "," "," ","22","4","5","0","309","309.0","0.3","89800","18","0","11"," ","f","","0","0","0","0","0","null","5","0","22","89800","309","77","8","1","5","94","0","0","0","3","71","1","274","22","89800","1","5","0","6.83","INDIVIDUAL","CASH"," "," "," ","0","0","0","0","27","0.0"," ","0","1","309.0","0.3","0","1","0","0","1550"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135652644","153897989","40000.0","14825.0","36","6.83","1.88","0.83","1231.98","A","A3","Software engineer","< 1 year","RENT","70000.0","Source Verified","06-20-2018 22:07:46","07-22-2018 18:00:00","06-22-2018 18:00:00","06-20-2018 21:36:42","06-22-2018 15:20:32","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135652644"," ","Credit card refinancing","Credit card refinancing","600xx","IL","","0","2","23189","16.7","34.9","3.87","0","0.0","03-20-2015 17:00:00","700","704","0"," "," ","15"," ","12","0","7","0","12458","12458.0","33.9","35600","7","0","7"," ","f","","0","0","0","0","0","null","7","1","12","36700","12458","1780","6","4","6","100","0","0","0","0"," ","5","39","12","36700","5","7","0","6.83","INDIVIDUAL","CASH"," "," "," ","0","0","0","0"," ","0.0"," ","1","2","5546.0","33.9","0","0","0","0","1000"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135747204","153982864","40000.0","13325.0","36","6.83","1.88","0.83","1231.98","A","A3","accounting manager","10+ years","RENT","95000.0","Source Verified","06-22-2018 11:57:21","07-22-2018 14:00:00","06-22-2018 14:00:00","06-22-2018 11:47:51","06-22-2018 12:10:52","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135747204"," ","Credit card refinancing","Credit card refinancing","941xx","CA","","0","2","26433","50.0","50.1","4.13","0","0.0","07-21-2004 17:00:00","685","689","0"," "," "," "," ","4","0","7","0","29621","26567.0","50.1","53000","20","6600","16"," ","f","","0","0","0","0","0","null","7","2","4","59600","29621","4232","14","5","6","100","0","0","0","4","110","5","167","4","53000","5","6","0","6.83","INDIVIDUAL","CASH"," "," "," ","1","1","1","1","11","3054.0","46.3","1","1","18549.0","49.7","0","0","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135787237","154023071","35000.0","8075.0","36","16.46","7.40","1.15","1238.46","C","C5","Project Analyst","10+ years","RENT","104100.0","Source Verified","06-23-2018 13:14:12","07-23-2018 14:00:00","06-23-2018 14:00:00","06-23-2018 13:07:20","06-23-2018 13:28:36","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135787237"," ","Debt consolidation","Debt consolidation","921xx","CA","","0","11","961","66.7","94.7","17.1","0","0.0","08-22-1996 17:00:00","680","684","1"," "," ","1"," ","28","0","11","0","48360","18705.0","84.3","18200","31","33070","11"," ","f","","0","0","0","0","0","null","11","5","2","55270","48360","4836","5","2","4","100","0","0","0","20","179","5","262","9","22200","5","7","0","16.20","INDIVIDUAL","CASH"," "," "," ","1","4","4","10","2","29655.0","89.7","1","1","10820.0","87.5","0","6","3","0","1087"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135729910","153977562","35000.0","6625.0","36","16.46","7.40","1.15","1238.46","C","C5","COMPTROLLER","10+ years","RENT","250000.0","Not Verified","06-22-2018 11:09:17","07-22-2018 14:00:00","06-22-2018 14:00:00","06-22-2018 11:05:27","06-22-2018 11:10:16","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135729910"," ","Other","Other","940xx","CA","","0","14","68073","0.0","10.3","1.64","1","0.0","02-21-2010 16:00:00","705","709","0","17"," ","10","17","10","0","34","0","29826","9634.0","8.6","75900","50","25000","37","17","f","","0","0","0","0","0","null","34","3","3","141062","29826","877","22","8","18","90","0","0","0","12","100","11","55","10","112200","11","32","0","16.20","INDIVIDUAL","CASH"," "," "," ","1","1","1","2","3","18958.0","75.8","2","11","4354.0","21.1","1","0","1","0","1100"," "," "," "," "," "," "," "," "," "," "," "," "," "
